Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2021-07-01,* 月初残高,10A100020,普通預金,,,,,0,0,,,,,,,93383927,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100040,貸倒引当金,,,,,0,0,,,,,,,1758018,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100060,受取手形,,,,,0,0,,,,,,,63439984,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100090,売掛金,,,,,0,0,,,,,,,57831691,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100200,電子記録債権,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100230,有価証券,,,,,0,0,,,,,,,1271350,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100280,商品,,,,,0,0,,,,,,,63013226,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100610,短期貸付金,,,,,0,0,,,,,,,360000,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100800,差入保証金,,,,,0,0,,,,,,,1200000,2021-07
,,,Opening,2021-07-01,* 月初残高,10A100850,仮払消費税等,,,,,0,0,,,,,,,2762581,2021-07
,,,Opening,2021-07-01,* 月初残高,10A210130,構築物,,,,,0,0,,,,,,,3280000,2021-07
,,,Opening,2021-07-01,* 月初残高,10A210410,工具、器具及び備品,,,,,0,0,,,,,,,4779810,2021-07
,,,Opening,2021-07-01,* 月初残高,10A220190,電話加入権,,,,,0,0,,,,,,,512000,2021-07
,,,Opening,2021-07-01,* 月初残高,10A230570,保険積立金,,,,,0,0,,,,,,,1903000,2021-07
,,,Opening,2021-07-01,* 月初残高,10A230650,敷金,,,,,0,0,,,,,,,3140000,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100030,支払手形,,,,,0,0,,,,,,,44079502,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100040,買掛金,,,,,0,0,,,,,,,47813769,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100320,賞与引当金,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100630,未払金,,,,,0,0,,,,,,,7249493,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100640,未払法人税等,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100660,未払消費税等,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100670,未払事業税等,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100690,預り金,,,,,0,0,,,,,,,4517862,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100790,短期借入金,,,,,0,0,,,,,,,5881500,2021-07
,,,Opening,2021-07-01,* 月初残高,10B100890,仮受消費税等,,,,,0,0,,,,,,,6540636,2021-07
,,,Opening,2021-07-01,* 月初残高,10B200080,長期借入金,,,,,0,0,,,,,,,37343150,2021-07
,,,Opening,2021-07-01,* 月初残高,10B200120,退職給付引当金,,,,,0,0,,,,,,,18560000,2021-07
,,,Opening,2021-07-01,* 月初残高,10B200130,役員退職慰労引当金,,,,,0,0,,,,,,,22000000,2021-07
,,,Opening,2021-07-01,* 月初残高,10C110010,資本金,,,,,0,0,,,,,,,10000000,2021-07
,,,Opening,2021-07-01,* 月初残高,10C120020,資本準備金,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10C130020,利益準備金,,,,,0,0,,,,,,,7200000,2021-07
,,,Opening,2021-07-01,* 月初残高,10C130360,別途積立金,,,,,0,0,,,,,,,4830000,2021-07
,,,Opening,2021-07-01,* 月初残高,10C130370,繰越利益剰余金,,,,,0,0,,,,,,,82709171,2021-07
,,,Opening,2021-07-01,* 月初残高,10D100100,総売上高,,,,,0,0,,,,,,,179631239,2021-07
,,,Opening,2021-07-01,* 月初残高,10D100110,売上値引及び戻り高,,,,,0,0,,,,,,,944484,2021-07
,,,Opening,2021-07-01,* 月初残高,10E100100,商品期首たな卸高,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10E100120,仕入値引及び戻し高,,,,,0,0,,,,,,,646243,2021-07
,,,Opening,2021-07-01,* 月初残高,10E100130,当期商品仕入高,,,,,0,0,,,,,,,109594945,2021-07
,,,Opening,2021-07-01,* 月初残高,10E100140,商品期末たな卸高,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200020,販売手数料,,,,,0,0,,,,,,,6582000,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200050,広告宣伝費,,,,,0,0,,,,,,,507700,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200090,役員報酬,,,,,0,0,,,,,,,5160000,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200130,賞与,,,,,0,0,,,,,,,2021000,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200140,福利厚生費,,,,,0,0,,,,,,,1302265,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200150,交際費,,,,,0,0,,,,,,,1076222,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200180,通信費,,,,,0,0,,,,,,,3554991,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200200,消耗品費,,,,,0,0,,,,,,,880841,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200210,租税公課,,,,,0,0,,,,,,,135000,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200220,減価償却費,,,,,0,0,,,,,,,0,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200240,保険料,,,,,0,0,,,,,,,956460,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200370,給料及び手当,,,,,0,0,,,,,,,16508367,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200520,雑給,,,,,0,0,,,,,,,908002,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200540,法定福利費,,,,,0,0,,,,,,,2252338,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200600,支払報酬,,,,,0,0,,,,,,,419130,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200690,支払手数料,,,,,0,0,,,,,,,34963,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200720,地代家賃,,,,,0,0,,,,,,,10347000,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200730,借地借家料,,,,,0,0,,,,,,,587700,2021-07
,,,Opening,2021-07-01,* 月初残高,10E200870,運賃,,,,,0,0,,,,,,,10558539,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201000,修繕維持費,,,,,0,0,,,,,,,176400,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201040,水道光熱費,,,,,0,0,,,,,,,1807719,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201110,事務用消耗品費,,,,,0,0,,,,,,,414942,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201120,車両費,,,,,0,0,,,,,,,1654729,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201130,会議費,,,,,0,0,,,,,,,105464,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201140,諸会費,,,,,0,0,,,,,,,348000,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201160,図書費,,,,,0,0,,,,,,,74946,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201230,旅費及び交通費,,,,,0,0,,,,,,,3136340,2021-07
,,,Opening,2021-07-01,* 月初残高,10E201270,雑費,,,,,0,0,,,,,,,1442151,2021-07
,,,Opening,2021-07-01,* 月初残高,10E300020,支払利息,,,,,0,0,,,,,,,390376,2021-07
,,,Opening,2021-07-01,* 月初残高,10F100070,法人税、住民税及び事業税,,,,,0,0,,,,,,,0,2021-07
719.0,1.0,116,Debit,2021-07-01,リース料,10E200730,借地借家料,,,040,大阪支店,84000,0,10A100020,普通預金,40,JKL銀行 梅田,000,共通部門,671700,2021-07
719.0,1.0,116,Credit,2021-07-01,リース料,10A100020,普通預金,40,JKL銀行 梅田,000,共通部門,0,84000,10E200730,借地借家料,,,040,大阪支店,93299927,2021-07
715.0,1.0,56,Debit,2021-07-01,旅費,10E201230,旅費及び交通費,,,020,東京支店,19800,0,10A100020,現金,,,000,共通部門,3156140,2021-07
715.0,1.0,56,Credit,2021-07-01,旅費,10A100020,現金,,,000,共通部門,0,19800,10E201230,旅費及び交通費,,,020,東京支店,93280127,2021-07
716.0,1.0,66,Debit,2021-07-01,リース料,10E200730,借地借家料,,,020,東京支店,209850,0,10A100020,普通預金,20,ABC銀行 本店,000,共通部門,881550,2021-07
716.0,1.0,66,Credit,2021-07-01,リース料,10A100020,普通預金,20,ABC銀行 本店,000,共通部門,0,209850,10E200730,借地借家料,,,020,東京支店,93070277,2021-07
