Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2021-11-01,* 月初残高,10A100020,普通預金,,,,,0,0,,,,,,,87928056,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100040,貸倒引当金,,,,,0,0,,,,,,,1758018,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100060,受取手形,,,,,0,0,,,,,,,61862152,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100090,売掛金,,,,,0,0,,,,,,,61564282,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100200,電子記録債権,,,,,0,0,,,,,,,40000,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100230,有価証券,,,,,0,0,,,,,,,1271350,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100280,商品,,,,,0,0,,,,,,,63013226,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100610,短期貸付金,,,,,0,0,,,,,,,200000,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100800,差入保証金,,,,,0,0,,,,,,,1200000,2021-11
,,,Opening,2021-11-01,* 月初残高,10A100850,仮払消費税等,,,,,0,0,,,,,,,2762581,2021-11
,,,Opening,2021-11-01,* 月初残高,10A210130,構築物,,,,,0,0,,,,,,,3280000,2021-11
,,,Opening,2021-11-01,* 月初残高,10A210410,工具、器具及び備品,,,,,0,0,,,,,,,4779810,2021-11
,,,Opening,2021-11-01,* 月初残高,10A220190,電話加入権,,,,,0,0,,,,,,,512000,2021-11
,,,Opening,2021-11-01,* 月初残高,10A230570,保険積立金,,,,,0,0,,,,,,,2403000,2021-11
,,,Opening,2021-11-01,* 月初残高,10A230650,敷金,,,,,0,0,,,,,,,3140000,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100030,支払手形,,,,,0,0,,,,,,,34857550,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100040,買掛金,,,,,0,0,,,,,,,50147919,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100320,賞与引当金,,,,,0,0,,,,,,,4693334,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100630,未払金,,,,,0,0,,,,,,,7681594,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100640,未払法人税等,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100660,未払消費税等,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100670,未払事業税等,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100690,預り金,,,,,0,0,,,,,,,5860241,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100790,短期借入金,,,,,0,0,,,,,,,3267500,2021-11
,,,Opening,2021-11-01,* 月初残高,10B100890,仮受消費税等,,,,,0,0,,,,,,,6540636,2021-11
,,,Opening,2021-11-01,* 月初残高,10B200080,長期借入金,,,,,0,0,,,,,,,37343150,2021-11
,,,Opening,2021-11-01,* 月初残高,10B200120,退職給付引当金,,,,,0,0,,,,,,,18560000,2021-11
,,,Opening,2021-11-01,* 月初残高,10B200130,役員退職慰労引当金,,,,,0,0,,,,,,,22000000,2021-11
,,,Opening,2021-11-01,* 月初残高,10C110010,資本金,,,,,0,0,,,,,,,10000000,2021-11
,,,Opening,2021-11-01,* 月初残高,10C120020,資本準備金,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10C130020,利益準備金,,,,,0,0,,,,,,,7200000,2021-11
,,,Opening,2021-11-01,* 月初残高,10C130360,別途積立金,,,,,0,0,,,,,,,4830000,2021-11
,,,Opening,2021-11-01,* 月初残高,10C130370,繰越利益剰余金,,,,,0,0,,,,,,,82709171,2021-11
,,,Opening,2021-11-01,* 月初残高,10D100100,総売上高,,,,,0,0,,,,,,,431982077,2021-11
,,,Opening,2021-11-01,* 月初残高,10D100110,売上値引及び戻り高,,,,,0,0,,,,,,,1267444,2021-11
,,,Opening,2021-11-01,* 月初残高,10E100100,商品期首たな卸高,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10E100120,仕入値引及び戻し高,,,,,0,0,,,,,,,733583,2021-11
,,,Opening,2021-11-01,* 月初残高,10E100130,当期商品仕入高,,,,,0,0,,,,,,,262270688,2021-11
,,,Opening,2021-11-01,* 月初残高,10E100140,商品期末たな卸高,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200020,販売手数料,,,,,0,0,,,,,,,15003067,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200050,広告宣伝費,,,,,0,0,,,,,,,1221200,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200090,役員報酬,,,,,0,0,,,,,,,12040000,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200130,賞与,,,,,0,0,,,,,,,6714334,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200140,福利厚生費,,,,,0,0,,,,,,,3201531,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200150,交際費,,,,,0,0,,,,,,,2175907,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200180,通信費,,,,,0,0,,,,,,,7784696,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200200,消耗品費,,,,,0,0,,,,,,,1976892,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200210,租税公課,,,,,0,0,,,,,,,187000,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200220,減価償却費,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200240,保険料,,,,,0,0,,,,,,,2231740,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200370,給料及び手当,,,,,0,0,,,,,,,37054004,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200520,雑給,,,,,0,0,,,,,,,2669307,2021-11
,,,Opening,2021-11-01,* 月初残高,10E200540,法定福利費,,,,,0,0,,,,,,,5591695,2021-11
